ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
4,1.0,6,1,0.1998465540486145,0.19984655393773476,13,304,0
4,1.0,6,2,0.01616295811913715,0.016162958043257514,60,1400,0
4,1.0,6,3,0.0038479176697296946,0.003847916904785687,54,1176,0
4,1.0,6,4,0.0019569854174611434,0.0013126918864005735,90,2244,5
