ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
5,1.0,12,1,0.7044562906800411,0.7044562906244911,38,1591,0
5,1.0,12,2,0.20445629493020268,0.20445629062449133,140,5624,0
5,1.0,12,3,0.0781708330015694,0.07817061199251565,113,4719,0
5,1.0,12,4,0.015027813256444145,0.015027772676527848,129,5520,0
