ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
4,0.25,4,1,0.26288114480470925,0.2628811448037194,13,475,0
4,0.25,4,2,0.006007299000700517,0.006007298448431222,61,1320,0
4,0.25,4,3,0.0009200359163169525,0.0009200287045230216,174,5265,2
4,0.25,4,4,4.331532910128999e-10,0,141,3300,0
