ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
2,1.0,4,1,0.24720171989817907,0.2472017198981789,4,32,0
2,1.0,4,2,0.0015175129777471597,0.0015175129645720736,13,85,0
2,1.0,4,3,0.00022916438463549405,0.0002291643844898822,14,90,0
2,1.0,4,4,3.6504133049675147e-13,0,16,119,0
