ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
4,1.0,8,1,0.5147210230752961,0.5147210226397154,61,1555,1
4,1.0,8,2,0.1483342417900566,0.14833424093156916,60,1280,0
4,1.0,8,3,0.03334672530099314,0.033346725178094005,163,4500,1
4,1.0,8,4,0.004623831725493188,0.004623831665696821,78,1848,0
