ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
2,0.25,2,1,0.004110528582247142,0.0041105285822442515,4,20,0
2,0.25,2,2,5.230638144837485e-11,0,18,120,0
2,0.25,2,3,8.681944052568724e-14,0,23,168,0
2,0.25,2,4,2.2025492540933556e-11,0,24,196,0
