ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
4,1.0,12,1,0.705250387743863,0.7052503876890293,20,494,0
4,1.0,12,2,0.22009099906498997,0.22009098886255174,49,1060,0
4,1.0,12,3,0.07492559136244958,0.07487631249831475,55,1281,5
4,1.0,12,4,0.007951247062605249,0.007951245127583892,110,2957,1
