ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
9,0.25,6,1,0.5155115069831258,0.5155107816418384,339,45254,0
9,0.25,6,2,0.015515875171880245,0.015510781641839323,544,79866,5
