ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
5,0.25,2,1,0.5000053177878232,0.500005317704973,18,1221,0
5,0.25,2,2,5.317754762090843e-06,5.31770497515588e-06,91,4142,0
5,0.25,2,3,4.2754362165053905e-06,1.7809803525503337e-06,79,3510,5
5,0.25,2,4,3.88464949918621e-06,1.2618041247662518e-08,259,20000,5
