ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
2,1.0,4,1,0.10512514496136793,0.10512514496136775,4,20,0
2,1.0,4,2,0.017152215373525292,0.01715221529975856,15,85,0
2,1.0,4,3,0.0005471064201081344,0.000547106387034579,16,144,0
2,1.0,4,4,3.4061642395499803e-13,0,24,182,0
