ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
7,1.0,14,1,0.6493800815179297,0.6493799231927887,78,6278,0
7,1.0,14,2,0.14937992378268217,0.14937992319278884,184,14874,0
7,1.0,14,3,0.07028352365309676,0.07028332686201728,236,18825,0
7,1.0,14,4,0.030735041532483576,0.03073502869663158,156,12616,0
