ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
3,0.25,2,1,0.5000051263486411,0.5000051263486012,8,156,0
3,0.25,2,2,5.126547616862709e-06,5.126348601952304e-06,23,392,0
3,0.25,2,3,3.664845152795415e-06,1.7087828690637884e-06,32,585,5
3,0.25,2,4,8.205266314176285e-07,0,23,544,0
