ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
9,1.0,18,1,0.8078933039537649,0.8078927110259976,339,48455,1
9,1.0,18,2,0.3079060233584937,0.3078927110259979,973,126962,5
9,1.0,18,3,0.18056030265272036,0.18055111049577544,675,85485,5
