ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
2,0.25,1,1,1.8849991567648772e-08,1.8849991383872645e-08,3,39,1
2,0.25,1,2,4.6389456720419275e-09,0,8,50,0
2,0.25,1,3,4.226569316756468e-09,0,13,108,0
2,0.25,1,4,6.543654507140673e-13,0,10,98,0
