ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
7,0.25,4,1,0.5036943496626803,0.5036943487201683,57,4599,0
7,0.25,4,2,0.0036943498836387034,0.003694348720168949,194,15614,0
7,0.25,4,3,0.0013098524688857083,0.0013085049220464002,600,49074,5
7,0.25,4,4,0.002180954500857757,0.00011558302298512655,454,38340,5
