ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
7,0.25,6,1,0.5301461114202379,0.5301461109388884,70,5402,0
7,0.25,6,2,0.030146111428357103,0.030146110938889234,99,8584,0
7,0.25,6,3,0.012177021922968878,0.012177020587604514,234,19125,0
7,0.25,6,4,0.0031924783384056354,0.003192475411962196,214,16948,0
