ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
6,1.0,13,1,0.588345592964615,0.5883455921338252,90,6070,1
6,1.0,13,2,0.11379728113674314,0.11379727288357468,148,7567,0
6,1.0,13,3,0.05986226383961424,0.05986226255075004,497,31884,1
6,1.0,13,4,0.03449772993826222,0.0344977211962396,334,20390,1
