ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
5,1.0,12,1,0.6684525209545652,0.6684525166668471,36,1517,0
5,1.0,12,2,0.16845251733049071,0.16845251666684724,74,3154,0
5,1.0,12,3,0.07815930885574535,0.07815930868178311,112,4524,0
5,1.0,12,4,0.0330127047230897,0.033012704689251056,95,3880,0
