ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
3,0.25,2,1,0.5000000092326787,0.500000009225338,9,169,0
3,0.25,2,2,9.235320508338418e-09,0,21,322,0
3,0.25,2,3,7.643454535966043e-09,0,30,495,0
3,0.25,2,4,6.8103068739944206e-09,0,16,336,0
