ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
7,1.0,16,1,0.7527068707315405,0.7527068636268106,192,16619,1
7,1.0,16,2,0.25270686584488145,0.2527068636268107,196,15244,0
7,1.0,16,3,0.13071717368786934,0.13071716857552976,425,32775,0
7,1.0,16,4,0.06972232580360505,0.06972232104988929,501,39824,0
