ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
6,1.0,14,1,0.6656271323757434,0.6656271309533528,165,8800,1
6,1.0,14,2,0.21475408834235787,0.21475365149815162,93,4700,0
6,1.0,14,3,0.10198591537961377,0.10198591436562252,318,18432,1
6,1.0,14,4,0.055397342926894244,0.05539734031560059,380,23260,1
