ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
4,0.25,4,1,0.41814558498827004,0.41814558498722854,40,1083,1
4,0.25,4,2,0.05912815390408033,0.059128153871629965,50,1160,0
4,0.25,4,3,0.012718409599827507,0.012718409592982842,152,4041,1
4,0.25,4,4,0.00023791945505968748,0.00023791942063293474,69,1694,0
