ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
4,1.0,5,1,0.2726186998497748,0.27261869954503665,15,361,0
4,1.0,5,2,0.0240627437288643,0.024062743726375162,48,1100,0
4,1.0,5,3,0.004553072625124832,0.004553072618732355,114,2583,0
4,1.0,5,4,0.0009986773205511446,0.000998677260955516,85,1980,0
