ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
3,1.0,8,1,0.5671626913242116,0.5671626913235961,11,208,0
3,1.0,8,2,0.06716269141943487,0.06716269132359631,19,308,0
3,1.0,8,3,0.027027505524755524,0.02702750527587587,30,525,0
3,1.0,8,4,0.0069599123020419595,0.0069599122520156605,37,656,0
