ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
3,1.0,4,1,0.6593309078873413,0.6593309078873186,11,247,0
3,1.0,4,2,0.1593309078926426,0.15933090788731896,27,448,0
3,1.0,4,3,0.05311070552312591,0.0531107055098696,36,615,0
3,1.0,4,4,6.043296839619572e-07,6.043211449764894e-07,39,640,0
