ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
2,0.25,4,1,0.2477885395957069,0.2477885395956677,5,31,1
2,0.25,4,2,0.015215266412341832,0.015215266398741434,10,60,0
2,0.25,4,3,0.0019432354743714741,0.0019432354742751413,15,135,1
2,0.25,4,4,1.2401191185062999e-12,0,18,161,0
