ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
4,1.0,6,1,0.3935764549172971,0.3935764549165892,30,773,1
4,1.0,6,2,0.012895762012532286,0.012895761998205881,34,720,0
4,1.0,6,3,0.007895011686668174,0.004305623291756469,99,2535,5
4,1.0,6,4,0.0012871730010216575,0.0012871720038647944,150,5427,2
