ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
6,1.0,16,1,0.8145675481109924,0.8145675477237665,81,3818,0
6,1.0,16,2,0.32986987898058023,0.32986947884089496,173,8507,0
6,1.0,16,3,0.17551003546288674,0.17551003543627794,479,31275,2
6,1.0,16,4,0.10411162018396747,0.1041116198626313,548,36248,2
