ns,sidx,T,re,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals,num_pert
7,0,0.5,8,2,0.11053625101135123,0.11053622572262917,437,29650,3
7,0,0.5,8,8,0.0015990362004835168,0.0006022558442994233,523,39232,3
7,1,0.5,8,2,0.14703110380478324,0.14703110370773387,271,18576,0
7,1,0.5,8,8,0.0006805407460090396,0.000674132086940506,613,53652,3
7,2,0.5,8,2,0.07446417788869608,0.07446417630060913,462,35710,1
7,2,0.5,8,8,3.793039662214337e-05,1.698789636224419e-05,684,56954,3
7,3,0.5,8,2,0.08886778309553234,0.08886778205050008,274,18184,0
7,3,0.5,8,8,5.1653079585545214e-05,4.8156432868010334e-05,659,49130,3
7,4,0.5,12,2,0.24547784389442628,0.2454778422784502,237,15960,0
7,4,0.5,12,16,0.0011242480764609986,3.9778229717461603e-07,639,60842,3
7,5,0.5,8,2,0.09528809464993804,0.0952880925871931,391,26924,0
7,5,0.5,8,8,0.00022416258686286383,0.0002241543471673401,766,61996,1
7,6,0.5,6,2,0.013322747845840754,0.013314658601682367,88,5600,3
7,6,0.5,6,8,0.0006564957950727646,1.1868629817201202e-05,236,15992,3
7,7,0.5,8,2,0.12249210612432226,0.12249210600535841,315,20608,0
7,7,0.5,8,8,0.0007050563050061132,0.0002960954343207094,711,62832,3
7,8,0.5,6,2,0.08996076366926875,0.08996072975076748,370,31472,3
7,8,0.5,6,8,1.261977397004621e-05,1.243004473016179e-05,1010,98184,3
7,9,0.5,10,2,0.10502599715448058,0.10502595266989326,466,35750,3
7,9,0.5,10,16,0.0030441034349674156,3.7654564953714496e-05,824,76314,3
7,10,0.5,8,2,0.04059272480063303,0.04059272441389554,497,38136,1
7,10,0.5,8,8,0.0007582859320224289,0.00013945206224600263,720,53360,3
7,11,0.5,6,2,0.07308675467678127,0.07308675317951366,330,24782,1
7,11,0.5,6,8,2.2887854468356394e-06,1.6480148991114495e-07,771,66440,3
7,12,0.5,14,2,0.2477326773193801,0.2477307637792443,516,36018,3
7,12,0.5,14,16,0.000160956742789653,0.00015971984527345573,763,65094,3
