ns,sidx,T,re,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals,num_pert
6,0,5.0,36,2,0.4280116337312733,0.4278061273191493,244,14181,2
6,0,5.0,36,64,4.0547805271816395e-05,4.930380657631324e-32,489,60302,2
6,1,5.0,44,2,0.4402467826243808,0.4402467738597873,423,22877,0
6,1,5.0,44,64,1.5871514509289975e-05,6.933347799794049e-33,569,69203,2
6,2,5.0,37,2,0.4329940716360643,0.4329940552599155,471,28395,2
6,2,5.0,37,64,8.508232937187027e-05,3.0814879110195774e-33,385,46762,2
6,3,5.0,49,2,0.4589464448250869,0.4589459098310219,234,11468,2
6,3,5.0,49,64,2.2377172189280703e-05,0.0,553,71410,2
6,4,5.0,40,2,0.4277765758757633,0.42777641992863774,333,18162,2
6,4,5.0,40,64,7.713696063268993e-06,6.933347799794049e-33,577,73503,2
6,5,5.0,56,2,0.4612579551379337,0.4612574900084909,359,22530,2
6,5,5.0,56,64,1.5068703293437402e-05,1.925929944387236e-34,189,21037,2
6,6,5.0,41,2,0.4410887689106402,0.44108780738074016,396,25124,2
6,6,5.0,41,64,1.1037600926584734e-05,3.774822690998982e-32,512,63426,2
6,7,5.0,39,2,0.4301156536562449,0.4301148572183753,436,26807,2
6,7,5.0,39,64,4.284691075183422e-06,3.0814879110195774e-33,278,33309,2
6,8,5.0,44,2,0.4438624985272744,0.44385750508152005,511,31663,2
6,8,5.0,44,64,1.319484761522216e-05,1.9259299443872359e-32,516,66922,2
6,9,5.0,40,2,0.42663224837736113,0.42663207162638794,246,14046,2
6,9,5.0,40,64,1.8478187614398567e-06,2.7733391199176196e-32,437,54544,2
6,10,5.0,40,2,0.44289373433135815,0.4428935181334561,329,18634,2
6,10,5.0,40,64,1.2463676902677023e-05,1.232595164407831e-32,322,40183,2
6,11,5.0,44,2,0.4373449892588477,0.43734496091403796,670,39731,2
6,11,5.0,44,64,5.149091614815859e-06,6.933347799794049e-33,388,47764,2
6,12,5.0,39,2,0.41118945379849114,0.4111894383351537,313,17574,2
6,12,5.0,39,64,2.328540864300621e-06,4.930380657631324e-32,715,87473,2
6,13,5.0,49,2,0.44669635114151296,0.4466961716742826,251,12408,2
6,13,5.0,49,64,1.633947586784229e-05,2.7733391199176196e-32,388,46560,2
6,14,5.0,41,2,0.4285794965489532,0.42843426172149274,367,25531,2
6,14,5.0,41,64,4.006660715552557e-05,1.9259299443872359e-32,337,40189,2
6,15,5.0,60,2,0.46726305722956607,0.46726229506749817,230,13665,2
6,15,5.0,60,64,3.227281532696552e-05,6.933347799794049e-33,169,19293,2
6,16,5.0,42,2,0.43717375172716777,0.4371737154340842,280,15791,2
6,16,5.0,42,64,3.0185163445571594e-05,1.9259299443872359e-32,371,43985,2
6,17,5.0,47,2,0.4530784996789169,0.45307847490032815,492,27212,2
6,17,5.0,47,64,4.633908293690675e-05,3.0814879110195774e-33,517,65301,2
6,18,5.0,42,2,0.42942656797887013,0.42941200603929935,250,13426,2
6,18,5.0,42,64,5.602579660454743e-05,2.7733391199176196e-32,383,45723,2
6,19,5.0,41,2,0.44039020778871474,0.44038989286545277,182,8977,2
6,19,5.0,41,64,5.2922075248790224e-05,3.774822690998982e-32,284,33204,2
6,20,5.0,42,2,0.43422670247135065,0.4342265963158728,341,18249,2
6,20,5.0,42,64,7.335310438560255e-05,6.933347799794049e-33,459,56034,2
6,21,5.0,38,2,0.42352619961081794,0.423526096195139,295,18445,2
6,21,5.0,38,64,0.00020689978696532274,0.0,328,38702,2
6,22,5.0,34,2,0.422902422058831,0.42290239097533616,292,15366,2
6,22,5.0,34,64,0.00026298562912716733,4.930380657631324e-32,409,47730,2
6,23,5.0,44,2,0.4376854438470562,0.43768530673057066,143,7050,2
6,23,5.0,44,64,0.00010479068303338723,6.933347799794049e-33,251,30040,2
6,24,5.0,40,2,0.43148883128699744,0.43148881670249306,341,19621,2
6,24,5.0,40,64,6.741312889028961e-05,3.0814879110195774e-33,360,43302,2
