ns,sidx,T,re,na,numerical_DHS,opt_DHS,num_iterations,num_func_evals,num_pert
6,0,0.5,4,1,0.04607200572182213,0.04607200572135033,198,12155,0
6,0,0.5,4,2,0.0003727825364372439,0.00037253825581899197,289,20224,2
6,1,0.5,12,1,0.16127205360381291,0.1612720536037602,160,9515,0
6,1,0.5,12,4,0.0005946088950968265,0.0001177990097838651,486,43296,2
6,2,0.5,6,1,0.10617533384705191,0.1061753338469433,137,8470,0
6,2,0.5,6,3,3.6191855186440414e-05,3.5481274523487345e-05,231,18761,2
6,3,0.5,5,1,0.0071468399776679625,0.007146839977564217,97,5830,0
6,3,0.5,5,3,0.0002107833554334526,1.0796078110423616e-05,832,65639,2
6,4,0.5,7,1,0.07667344552544653,0.07667344552539856,114,7645,0
6,4,0.5,7,3,0.0007016052457865518,0.00020567947186887325,420,32923,2
6,5,0.5,6,1,0.07194028278174147,0.07194028278140527,169,10670,0
6,5,0.5,6,3,5.818080325625807e-06,5.519086197255721e-06,667,59590,2
6,6,0.5,4,1,0.04340485686851214,0.04340485686752417,139,9747,0
6,6,0.5,4,2,0.0001684341045570248,0.00016716753829289362,233,18124,2
6,7,0.5,4,1,0.001719634117322899,0.0017196341152529377,163,11000,0
6,7,0.5,4,2,0.00019214549156920668,0.00019066264984454826,665,49280,2
6,8,0.5,4,1,0.11472234968998507,0.11472234968992973,103,7260,0
6,8,0.5,4,2,0.000144182688831207,0.0001440251575542156,197,15104,2
6,9,0.5,8,1,0.04925512647585095,0.04925512186979804,134,9350,0
6,9,0.5,8,3,0.0004183661662952032,0.00018605875994259715,492,47315,2
6,10,0.5,8,1,0.21000460487531974,0.21000460487531605,114,8867,0
6,10,0.5,8,3,0.00021683530044758204,0.0002160003349302562,365,29054,2
6,11,0.5,9,1,0.08304703956781612,0.08304703956741383,153,10615,0
6,11,0.5,9,4,8.694706776779526e-08,7.546483546242359e-08,618,59291,2
6,12,0.5,12,1,0.11854817958571295,0.1185481795852687,126,8922,0
6,12,0.5,12,4,0.00038569852147318784,5.4024631508532584e-05,284,27470,2
6,13,0.5,4,1,0.011212340151003142,0.011212340150542642,122,8910,0
6,13,0.5,4,2,0.0020272544724522223,0.00013447104957538692,400,28352,2
6,14,0.5,8,1,0.16904605875391154,0.16904605875378506,143,9075,0
6,14,0.5,8,3,0.0005925525219424577,0.000584137553669866,519,41829,2
6,15,0.5,9,1,0.11968924744412612,0.11968924744280872,215,14025,0
6,15,0.5,9,4,2.2796790715040594e-05,1.0562365566568104e-05,602,58609,2
6,16,0.5,4,1,0.047718355806616986,0.04771835580660515,153,9130,0
6,16,0.5,4,2,0.0004344250591964416,0.00042720400071527683,233,16000,2
6,17,0.5,5,1,0.10505771164167499,0.10505771164165077,107,9371,0
6,17,0.5,5,3,0.00012565167596434446,8.42788005115171e-05,1299,105777,2
6,18,0.5,10,1,0.09912472472011691,0.09912472471875439,255,16445,0
6,18,0.5,10,4,0.0004400375353695307,1.4874816449337566e-05,828,75358,2
6,19,0.5,14,1,0.2226331803432428,0.22263318034322827,116,7315,0
6,19,0.5,14,4,3.7797353632351705e-05,3.6040336822207794e-05,355,31242,2
6,20,0.5,6,1,0.034617449370859754,0.034617449370743986,231,15015,0
6,20,0.5,6,3,0.00020485462825470258,0.00014275638119224646,963,87246,2
6,21,0.5,5,1,0.0159358686519262,0.01593586767989876,164,10340,0
6,21,0.5,5,3,0.0001596758063866499,1.2762427955808412e-05,956,78256,2
6,22,0.5,4,1,0.1281487359940816,0.12814873599225968,133,9197,0
6,22,0.5,4,2,0.00038712270719831743,0.0003870345605694914,222,15872,2
6,23,0.5,10,1,0.22699940862790308,0.2269994086209769,215,14751,0
6,23,0.5,10,4,0.0003280296585331799,3.5066602795823036e-05,474,42148,2
6,24,0.5,8,1,0.0889720032049065,0.08897200118115489,256,17491,0
6,24,0.5,8,3,0.00018826232580665403,0.00018121668583682214,644,54323,2
