ns,sidx,T,re,na,numerical_DHS,opt_DHS,num_iterations,num_func_evals,num_pert
2,0,-1,3,1,0.012245899450598285,0.012245899450597938,24,1586,0
2,0,-1,3,2,2.26929586233382e-13,0.0,72,11386,0
2,1,-1,3,1,0.003225967685900555,0.0032259676858997738,24,1647,0
2,1,-1,3,2,1.0880185641326534e-14,3.0814879110195774e-31,55,12116,0
2,2,-1,3,1,0.024772712260106022,0.02477271226010551,21,1464,0
2,2,-1,3,2,6.661338147750939e-16,0.0,30,5578,0
2,3,-1,3,1,0.002000772512067872,0.0020007725120652093,27,2074,0
2,3,-1,3,2,5.773159728050814e-14,1.232595164407831e-32,51,9208,0
2,4,-1,3,1,0.006311438761006372,0.0063114387610031,22,1586,0
2,4,-1,3,2,1.0658141036401503e-14,4.930380657631324e-32,37,7514,0
2,5,-1,3,1,0.01533083247648448,0.01533083247648429,26,1891,0
2,5,-1,3,2,5.773159728050814e-15,1.1093356479670479e-31,34,6425,0
2,6,-1,3,1,0.0028457869379816536,0.0028457869379811896,24,2013,0
2,6,-1,3,2,4.707345624410664e-14,1.9721522630525295e-31,47,9692,0
2,7,-1,2,1,1.8156248261735897e-05,1.8156248261311825e-05,26,2013,0
2,7,-1,3,1,0.0009214364122904772,0.0009214364122902728,34,2379,0
2,8,-1,3,2,1.7763568394002505e-15,0.0,51,8845,0
2,8,-1,3,1,0.0009410956059887621,0.0009410956059884804,29,1891,0
2,9,-1,3,2,2.6645352591003757e-15,4.930380657631324e-32,45,7997,0
2,9,-1,3,1,0.009422160608523855,0.009422160608523526,27,3477,0
2,10,-1,3,2,3.108624468950438e-14,1.1093356479670479e-31,55,13692,0
2,10,-1,3,1,0.00023583102364321817,0.0002358310236426403,23,1708,0
2,11,-1,3,2,1.532107773982716e-13,1.232595164407831e-32,47,7756,0
2,11,-1,3,1,0.0026400609917649476,0.002640060991764341,37,2745,0
2,12,-1,3,2,2.220446049250313e-15,4.930380657631324e-32,72,13686,0
2,12,-1,3,1,0.003431726136604585,0.003431726136603041,20,3550,0
2,13,-1,3,2,2.220446049250313e-15,0.0,37,5699,0
2,13,-1,3,1,0.0005131223938705798,0.0005131223938637596,37,2745,0
2,14,-1,3,2,3.552713678800501e-15,2.7733391199176196e-32,62,12112,0
2,14,-1,3,1,0.029443502676023803,0.02944350267602359,40,3794,0
2,15,-1,3,2,7.73159314348959e-13,3.0814879110195774e-33,63,14653,0
2,15,-1,3,1,0.0009207191748736854,0.0009207191748734438,31,2135,0
2,16,-1,3,2,4.884981308350689e-15,4.930380657631324e-32,70,12605,0
2,16,-1,2,1,0.0001457429302180735,0.0001457429302178214,34,2501,0
2,17,-1,3,1,0.000557530215661517,0.0005575302156612344,18,2818,0
2,17,-1,3,2,3.885780586188048e-14,0.0,38,8240,0
2,18,-1,3,1,0.002103802526429943,0.0021038025264297224,27,1708,0
2,18,-1,3,2,5.551115123125783e-15,4.930380657631324e-32,46,6788,0
2,19,-1,3,1,0.002063958484166406,0.002063958484163329,40,2867,0
2,19,-1,3,2,4.6629367034256575e-15,1.509929076399593e-31,54,8603,0
2,20,-1,4,1,0.007794153799514647,0.007794153799513552,28,3123,0
2,20,-1,4,2,1.6653345369377348e-15,3.0814879110195774e-31,38,6909,0
2,21,-1,2,1,0.00013842806139141572,0.00013842806139110177,28,1952,0
2,21,-1,4,1,0.030755341206490927,0.030755341206490316,29,2501,0
2,22,-1,4,2,9.992007221626409e-16,4.930380657631324e-32,34,6183,0
2,22,-1,3,1,0.006964206338754053,0.0069642063387518926,29,2013,0
2,23,-1,3,2,1.907363156306019e-13,4.930380657631324e-32,67,14291,0
