ns,sidx,T,re,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals,num_pert
4,0,0.5,6,2,0.016602127276755807,0.01660212715977627,35,920,0
4,0,0.5,6,8,4.514374052100312e-05,1.070373172205787e-05,100,2992,2
4,1,0.5,6,2,0.08219540874330034,0.08219540820943866,31,720,0
4,1,0.5,6,8,6.03396221876551e-11,5.401800490869536e-11,74,2184,0
4,2,0.5,4,2,0.009377634541830604,0.00937763451912604,44,1000,0
4,2,0.5,4,4,0.00012309223489548327,0.00012309217067643733,76,1760,0
4,3,0.5,4,2,0.10696166457091916,0.10696166444506369,79,1860,0
4,3,0.5,4,4,6.925062456475395e-06,6.924179308196497e-06,73,1738,0
4,4,0.5,4,2,0.016312442466406063,0.016312442021506,40,940,0
4,4,0.5,4,4,9.153055980426483e-05,9.153054029540031e-05,139,4041,0
4,5,0.5,5,2,0.007534090784329983,0.0075340905940971484,146,5826,1
4,5,0.5,5,8,0.0002281245064954529,3.833406473851179e-06,198,6195,2
4,6,0.5,5,2,0.006584284927154682,0.006584277731187856,123,3060,0
4,6,0.5,5,8,5.5016245121830565e-06,1.723369536943751e-07,109,3502,2
4,7,0.5,4,2,0.0009611227711960879,0.0009610921060449926,21,500,2
4,7,0.5,4,4,2.92982732896796e-06,2.9296165963744164e-06,172,5602,0
4,8,0.5,4,2,0.0035385978935673634,0.0035385978698466622,52,1180,0
4,8,0.5,4,4,0.00041164394648451896,0.00017788967512089135,153,3718,2
4,9,0.5,4,2,0.0020935207256114197,0.0020935201191493264,45,1140,0
4,9,0.5,4,4,2.1305955222317152e-08,2.106364844917288e-08,116,3590,0
4,10,0.5,4,2,0.022297542027501782,0.022297541525719722,40,840,0
4,10,0.5,4,4,0.00014320084567920333,0.00014320078434348487,141,3388,0
4,11,0.5,4,2,0.13096236057948418,0.13096175982766778,39,900,2
4,11,0.5,4,4,4.279301579757089e-09,2.3395738344131317e-09,68,1764,0
4,12,0.5,4,2,0.0065948676739169265,0.006594866878588571,42,980,0
4,12,0.5,4,4,4.5580687078716764e-05,4.558046675609701e-05,126,4261,0
4,13,0.5,5,2,0.060560047054607824,0.060560046764832114,45,980,0
4,13,0.5,5,8,6.931487354089327e-07,6.925144280381866e-07,59,1690,0
4,14,0.5,4,2,0.0014198600942003647,0.001419859858380115,35,860,0
4,14,0.5,4,4,1.8210338237345525e-07,1.8185426055093664e-07,130,3124,0
4,15,0.5,4,2,0.002461630008639748,0.002461629912380102,43,1000,0
4,15,0.5,4,4,9.239942144745328e-10,5.647748957317286e-11,116,2816,0
4,16,0.5,3,2,0.0016558318675259365,0.0016558318290228879,38,1080,0
4,16,0.5,3,4,2.6539510883383244e-05,2.65359056078339e-05,103,2662,0
4,17,0.5,4,2,0.01166120876919785,0.011661208577964198,63,1420,0
4,17,0.5,4,4,1.8838518519137537e-05,1.8837195076911004e-05,130,3168,0
4,18,0.5,4,2,0.009509637522548964,0.009509620188616464,120,3050,2
4,18,0.5,4,4,0.0018711605993768643,4.71584254570904e-05,183,5632,2
4,19,0.5,4,2,0.005670130222012126,0.005670129989079634,119,2700,0
4,19,0.5,4,4,0.0004449049686516826,3.23400680962732e-05,122,2816,2
4,20,0.5,4,2,0.055603955112044634,0.05560394590566778,37,860,0
4,20,0.5,4,4,2.2769678489464873e-05,2.2769522879544565e-05,47,1144,0
4,21,0.5,4,2,0.0031178457348686184,0.00311765199735023,161,4313,2
4,21,0.5,4,4,0.00011684795171662543,0.00011684765578609551,187,5727,0
4,22,0.5,4,2,0.08868971202336928,0.0886897089444498,63,1400,0
4,22,0.5,4,4,1.6136829528168306e-06,1.6132699912821481e-06,117,2838,0
4,23,0.5,2,2,0.00019844807244107088,0.00019844794041554533,42,1000,0
4,24,0.5,8,2,0.047940281579589294,0.0479402815739072,49,1060,0
4,24,0.5,8,8,0.00017484077092011496,4.219506344355756e-05,158,4913,2
