ns,sidx,T,re,na,numerical_DHS,opt_DHS,num_iterations,num_func_evals,num_pert
3,0,5.0,8,1,0.2894190121399374,0.28941901213993376,55,1121,0
3,0,5.0,8,3,1.1102230246251565e-16,2.465190328815662e-32,80,3286,0
3,1,5.0,8,1,0.28079221896184786,0.2807922189618466,46,1045,0
3,1,5.0,8,3,2.7755575615628914e-16,6.162975822039155e-33,84,2852,0
3,2,5.0,8,1,0.23054356622813177,0.230543566228131,37,874,0
3,2,5.0,8,3,5.551115123125783e-17,6.162975822039155e-33,81,2883,0
3,3,5.0,8,1,0.26845187364713907,0.26845187364713874,44,1786,0
3,3,5.0,8,3,1.6653345369377348e-16,6.162975822039155e-33,92,3980,0
3,4,5.0,8,1,0.3419637474952737,0.3419637474952723,55,1178,0
3,4,5.0,8,3,1.6653345369377348e-16,0.0,99,3825,0
3,5,5.0,8,1,0.2080537779996145,0.20805377799961403,31,1570,0
3,5,5.0,8,3,0.0,6.162975822039155e-33,78,2759,0
3,6,5.0,8,1,0.17839844518694392,0.17839844518694342,38,760,0
3,6,5.0,8,3,2.220446049250313e-16,6.162975822039155e-33,79,3081,0
3,7,5.0,8,1,0.2703487319733129,0.2703487319733122,35,1990,0
3,7,5.0,8,3,1.1102230246251565e-16,1.3866695599588098e-32,74,2728,0
3,8,5.0,8,1,0.3208921450218136,0.3208921450218118,60,2014,0
3,8,5.0,8,3,1.6653345369377348e-16,0.0,98,3701,0
3,9,5.0,8,1,0.21198547089223507,0.21198547089223596,32,760,0
3,9,5.0,8,3,2.7755575615628914e-16,2.465190328815662e-32,73,2635,0
3,10,5.0,8,1,0.2611326965443413,0.26113269654434035,36,798,0
3,10,5.0,8,3,3.3306690738754696e-16,6.162975822039155e-33,129,4433,0
3,11,5.0,8,1,0.29077261222039413,0.29077261222039297,43,1197,0
3,11,5.0,8,3,5.551115123125783e-17,0.0,64,2449,0
3,12,5.0,8,1,0.3173430083651249,0.317343008365125,45,2121,0
3,12,5.0,8,3,1.6653345369377348e-16,2.465190328815662e-32,46,1767,0
3,13,5.0,8,1,0.21519490645881623,0.21519490645881395,30,741,0
3,13,5.0,8,3,4.440892098500626e-16,6.162975822039155e-33,97,3565,0
3,14,5.0,8,1,0.3270595316233108,0.327059531623308,52,1292,0
3,14,5.0,8,3,2.7755575615628914e-16,2.465190328815662e-32,85,3069,0
3,15,5.0,8,1,0.2674824640394947,0.2674824640394946,41,931,0
3,15,5.0,8,3,2.220446049250313e-16,2.465190328815662e-32,69,2325,0
3,16,5.0,8,1,0.3040192222808438,0.3040192222808431,55,1596,0
3,16,5.0,8,3,2.7755575615628914e-16,1.5407439555097887e-33,77,2821,0
3,17,5.0,8,1,0.27274563822424647,0.2727456382242449,46,1216,0
3,17,5.0,8,3,3.3306690738754696e-16,0.0,73,2635,0
3,18,5.0,8,1,0.30230077816785167,0.3023007781678465,41,874,0
3,18,5.0,8,3,1.6653345369377348e-16,0.0,89,3546,0
3,19,5.0,8,1,0.2728984439106691,0.2728984439106694,40,1406,0
3,19,5.0,8,3,1.1102230246251565e-16,6.162975822039155e-33,74,2604,0
3,20,5.0,8,1,0.2923446032753966,0.2923446032753952,52,1836,0
3,20,5.0,8,3,1.6653345369377348e-16,2.465190328815662e-32,81,2759,0
3,21,5.0,8,1,0.2984168636276733,0.29841686362767184,44,874,0
3,21,5.0,8,3,4.440892098500626e-16,0.0,74,2852,0
3,22,5.0,8,1,0.26320492357466563,0.26320492357466374,41,836,0
3,22,5.0,8,3,1.6653345369377348e-16,6.162975822039155e-33,79,2635,0
3,23,5.0,8,1,0.2809183443127581,0.28091834431275736,40,1551,0
3,23,5.0,8,3,1.6653345369377348e-16,6.162975822039155e-33,103,3534,0
3,24,5.0,8,1,0.2683905026785791,0.2683905026785717,32,741,0
3,24,5.0,8,3,5.551115123125783e-17,0.0,114,4011,0
