ns,sidx,T,re,na,numerical_DHS,opt_DHS,num_iterations,num_func_evals,num_pert
5,0,0.5,8,1,0.11283862030372871,0.1128386203037265,53,2668,0
5,0,0.5,8,3,5.3520948812557645e-05,5.235163166473451e-05,135,10112,2
5,1,0.5,4,1,0.06841779580813845,0.06841779580813638,41,3508,0
5,1,0.5,4,2,0.00043228120935701053,0.00043228120935477333,87,5555,0
5,2,0.5,10,1,0.13655698411292527,0.13655698411021872,157,9350,0
5,2,0.5,10,4,0.0008782532959669132,2.8579298663294877e-06,307,25696,2
5,3,0.5,4,1,0.022091966179174083,0.022091966179170808,85,4600,0
5,3,0.5,4,2,8.672492364736328e-05,8.672492347466592e-05,299,18865,0
5,4,0.5,4,1,0.019993488006370574,0.01999348800636861,63,3496,0
5,4,0.5,4,2,0.00011526256959881742,0.00011526256944229552,92,5665,0
5,5,0.5,12,1,0.10093888672010909,0.10093888672010687,72,3726,0
5,5,0.5,12,4,5.7652024487708786e-08,5.3589460685367675e-08,208,20825,0
5,6,0.5,4,1,0.006453792299394245,0.006453792299370248,60,3312,0
5,6,0.5,4,2,2.3735545875425146e-06,2.373553712151276e-06,91,9362,0
5,7,0.5,2,1,5.379834621355162e-05,5.379834620629466e-05,73,5336,0
5,7,0.5,4,1,0.036008804031120833,0.036008804031108475,78,3772,0
5,8,0.5,4,2,2.489357764212663e-05,2.4893577614960718e-05,110,7095,0
5,8,0.5,6,1,0.016940746786153982,0.016940746786152636,76,4600,0
5,9,0.5,6,3,3.510077384305532e-08,3.289966142245375e-08,188,15948,0
5,9,0.5,4,1,0.006990128090875181,0.00699012809086395,55,4600,0
5,10,0.5,4,2,6.231252434552026e-05,6.231252431998315e-05,129,10297,0
5,10,0.5,6,1,0.08304839812036757,0.08304839812035585,53,4336,0
5,11,0.5,6,3,0.00018499812448180553,9.996553040464922e-05,300,23168,2
5,11,0.5,8,1,0.01962562936712442,0.019625629367123875,62,3772,0
5,12,0.5,8,3,0.0003231081451360307,3.159809379791547e-05,374,26304,2
5,12,0.5,4,1,0.0012103508038299182,0.0012103508038171363,74,3818,0
5,13,0.5,4,2,8.419477632748418e-05,8.419469309151701e-05,349,23210,0
5,13,0.5,6,1,0.0030384283418580793,0.003038428341850335,91,5198,0
5,14,0.5,6,3,1.9991790565554446e-05,6.364433113884549e-07,377,26496,2
5,14,0.5,4,1,0.11563234996956195,0.11563234996950408,89,4600,0
5,15,0.5,4,2,3.4973931230197763e-05,3.497393122926992e-05,108,7040,0
5,15,0.5,6,1,0.04466796073416923,0.04466796073416711,80,4600,0
5,16,0.5,6,3,9.532218103736056e-08,9.045990081521692e-08,207,16006,0
5,16,0.5,8,1,0.0807631743103513,0.08076317431034633,81,4462,0
5,17,0.5,8,3,0.0001469621875824223,0.0001427525075149491,176,12800,2
5,17,0.5,4,1,0.1803775909965427,0.18037759099653844,86,4462,0
5,18,0.5,4,2,0.00010114511735581644,0.00010114511735083578,124,9355,0
5,18,0.5,4,1,0.008448347613279616,0.008448347613274503,58,3956,0
5,19,0.5,4,2,8.092842331830497e-07,8.092842311430208e-07,95,6435,0
5,19,0.5,8,1,0.005345401751873258,0.005345401751866843,99,5474,0
5,20,0.5,8,3,0.0004762611223294577,5.134727914663194e-06,807,58624,2
5,20,0.5,4,1,0.054761806520504,0.05476180652048468,92,5796,0
5,21,0.5,4,2,0.00014183794635536096,0.00014183794634405343,147,9075,0
5,21,0.5,4,1,0.0008394282271759756,0.0008394282271671455,52,4152,0
5,22,0.5,4,2,4.26806160791493e-05,4.2680615739111883e-05,217,14575,0
5,22,0.5,2,1,6.856956100154132e-05,6.856956099528922e-05,83,5382,0
5,23,0.5,6,1,0.012853145346974348,0.012853145346385864,86,4554,0
5,23,0.5,6,3,7.358319085304377e-05,1.4519387198814574e-05,265,22081,2
