ns,sidx,T,re,na,numerical_DHS,opt_DHS,num_iterations,num_func_evals,num_pert
4,0,5.0,16,1,0.34286984288687306,0.3428698428868696,75,2250,0
4,0,5.0,16,4,7.01656177604093e-10,1.232595164407831e-32,243,16375,1
4,1,5.0,16,1,0.35288512357115653,0.35288512357115154,80,2887,0
4,1,5.0,16,4,0.03173781960410585,4.930380657631324e-32,213,11434,2
4,2,5.0,16,1,0.33766237395101006,0.33766237395097476,125,3450,0
4,2,5.0,16,4,0.02566951800669151,1.9259299443872359e-32,259,14116,2
4,3,5.0,16,1,0.36868671238028505,0.3686867123802797,105,3000,0
4,3,5.0,16,4,9.43689570931383e-16,3.0814879110195774e-33,189,8901,0
4,4,5.0,16,1,0.34075966920129996,0.34075966920128836,90,3050,0
4,4,5.0,16,4,7.216449660063518e-16,0.0,151,7267,0
4,5,5.0,16,1,0.3616493569697995,0.36164935696979605,80,3237,0
4,5,5.0,16,4,0.03743140704190992,1.232595164407831e-32,191,9589,2
4,6,5.0,16,1,0.39419999289602004,0.39419999289595653,123,4000,0
4,6,5.0,16,4,1.0269562977782698e-15,3.0814879110195774e-33,137,6622,0
4,7,5.0,16,1,0.36009907974083366,0.36009907974082717,115,4025,0
4,7,5.0,16,4,6.661338147750939e-16,1.232595164407831e-32,125,5977,0
4,8,5.0,16,1,0.4067180471209918,0.40671804712091075,125,3500,0
4,8,5.0,16,4,5.742455400081781e-10,1.232595164407831e-32,373,20728,0
4,9,5.0,16,1,0.36233178941560173,0.3623317894153016,112,4787,0
4,9,5.0,16,4,0.020328654192839773,1.232595164407831e-32,223,11944,2
4,10,5.0,16,1,0.3384891334163338,0.3384891334163026,134,4025,0
4,10,5.0,16,4,0.026272947883585057,0.0,228,12626,2
4,11,5.0,16,1,0.3680004699733895,0.36800046997330443,90,3612,0
4,11,5.0,16,4,0.024405862510448184,3.0814879110195774e-33,165,8601,2
4,12,5.0,16,1,0.32729070847193503,0.32729070847192737,103,3625,0
4,12,5.0,16,4,0.018421630939276568,1.232595164407831e-32,183,8643,2
4,13,5.0,16,1,0.3708795137091152,0.37087951370910904,74,2458,0
4,13,5.0,16,4,0.03876995313256884,3.0814879110195774e-33,176,9304,2
4,14,5.0,16,1,0.3787432366504277,0.3787432366504274,95,2975,0
4,14,5.0,16,4,5.273559366969494e-16,3.0814879110195774e-33,183,8901,0
4,15,5.0,16,1,0.33531711029752087,0.33531711029747224,124,3500,0
4,15,5.0,16,4,0.02773877358966742,1.232595164407831e-32,283,16574,2
4,16,5.0,16,1,0.26580026308307186,0.2658002630830719,67,1775,0
4,16,5.0,16,4,9.159339953157541e-16,1.9259299443872359e-32,198,9030,0
4,17,5.0,16,1,0.33434152882172913,0.3343415288212604,83,2961,0
4,17,5.0,16,4,8.604228440844963e-16,4.930380657631324e-32,154,7181,0
4,18,5.0,16,1,0.2881598751185659,0.2881598751185612,74,3225,0
4,18,5.0,16,4,7.287849490555942e-10,0.0,355,22938,1
4,19,5.0,16,1,0.3681280971731453,0.3681280971731442,95,2700,0
4,19,5.0,16,4,0.026237610759982682,3.0814879110195774e-33,200,11043,2
4,20,5.0,16,1,0.34838299248279175,0.348382992482782,75,2750,0
4,20,5.0,16,4,8.604228440844963e-16,1.232595164407831e-32,123,5762,0
4,21,5.0,16,1,0.2881049800474607,0.2881049800474596,70,2075,0
4,21,5.0,16,4,0.013348167755858398,1.232595164407831e-32,341,17089,2
4,22,5.0,16,1,0.379377940185731,0.37937794018567683,173,4750,0
4,22,5.0,16,4,1.8352270536592385e-09,0.0,265,17449,1
4,23,5.0,16,1,0.3704007251502279,0.37040072515017936,120,3728,0
4,23,5.0,16,4,0.03506197933669203,0.0,370,22272,2
4,24,5.0,16,1,0.36566921642496875,0.3656692164247843,138,3800,0
4,24,5.0,16,4,0.030161745426632303,1.232595164407831e-32,244,11696,2
