ns,sidx,T,re,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals,num_pert
8,0,5.0,3,2,0.4846620385256402,0.48408591572703374,378,25870,3
8,0,5.0,3,4,0.23517577104334536,0.23445953108163742,333,26512,3
8,1,5.0,13,2,0.4754209664491174,0.4754085356167343,256,17225,3
8,1,5.0,13,16,0.04713748824663458,0.04548137924588095,283,22752,3
8,2,5.0,7,2,0.4820326695429022,0.4818435910475507,265,20203,3
8,2,5.0,7,8,0.10955803756706131,0.10854040130068124,585,45531,3
8,3,5.0,16,2,0.46602140745471315,0.46601607958478,749,65258,3
8,3,5.0,16,16,0.040843558390880115,0.04007432927266376,1329,147524,3
8,4,5.0,9,2,0.4783949456902953,0.47839419382012854,858,65920,3
8,4,5.0,9,16,0.04829802845663479,0.046715525885189076,719,70332,3
