ns,sidx,T,re,na,numerical_DHS,opt_DHS,num_iterations,num_func_evals,num_pert
5,0,0.05,2,1,2.3203661214665772e-14,2.1232619777056275e-23,85,5164,0
5,1,0.05,2,1,3.3306690738754696e-15,2.2010958192885844e-24,70,4382,0
5,2,0.05,2,1,4.9960036108132044e-15,5.290369225828032e-17,76,5578,0
5,3,0.05,2,1,1.6653345369377348e-15,6.034462857656482e-25,71,5309,0
5,4,0.05,2,1,5.551115123125783e-15,2.684733183661699e-24,51,3278,0
5,5,0.05,4,1,0.0012012019628775406,0.001201201962864006,79,6406,0
5,5,0.05,4,2,3.6908556576009666e-05,3.6908556562801596e-05,134,12157,0
5,6,0.05,2,1,6.5503158452884236e-15,5.399407382338626e-25,44,2863,0
5,7,0.05,2,1,8.326672684688674e-15,5.4219102693774725e-15,80,4566,0
5,8,0.05,2,1,2.220446049250313e-16,2.482810387759953e-20,57,3048,0
5,9,0.05,2,1,2.3314683517128287e-15,1.2572068704821039e-18,49,3232,0
5,10,0.05,2,1,8.111402660659905e-10,8.111359325777441e-10,48,3324,0
5,11,0.05,2,1,8.654188476953095e-13,3.5132840506255586e-14,107,5900,0
5,12,0.05,2,1,2.220446049250313e-16,1.4203123378928499e-18,65,5217,0
5,13,0.05,2,1,2.220446049250313e-15,3.9566363422938907e-22,82,4842,0
5,14,0.05,2,1,3.3306690738754696e-16,1.13167649412536e-17,52,2864,0
5,15,0.05,2,1,2.1856638721118316e-09,2.1851977732848596e-09,144,9027,0
5,16,0.05,2,1,7.882583474838611e-15,7.489883191897418e-24,60,3370,0
5,17,0.05,2,1,2.071676163950542e-13,2.04871281826692e-13,74,5488,0
5,18,0.05,2,1,1.9984014443252818e-15,9.490127788631931e-18,67,4658,0
5,19,0.05,2,1,0.0001788193340703792,0.0001788193340688181,52,3358,0
5,20,0.05,2,1,3.219646771412954e-14,2.9764031533238223e-21,82,5811,0
5,21,0.05,2,1,4.6629367034256575e-15,1.3944305048401324e-20,76,4796,0
5,22,0.05,2,1,1.297850715786808e-13,1.2772932899763727e-13,66,4428,0
5,23,0.05,2,1,1.4022116801015727e-13,1.3853418326571857e-13,47,4152,0
5,24,0.05,2,1,1.3322676295501878e-14,1.0262971083522317e-31,64,3554,0
