ns,sidx,T,re,na,numerical_DHS,opt_DHS,num_iterations,num_func_evals,num_pert
7,0,5.0,32,1,0.4639822863018746,0.46398228630040994,505,37516,0
7,0,5.0,32,5,0.03875168643056415,0.012126359402683537,1310,179520,3
7,1,5.0,30,1,0.47254134008487275,0.4725413400734049,931,65088,0
7,1,5.0,30,5,0.015101847756135378,0.014666410172574473,1084,142918,3
7,2,5.0,36,1,0.46172632220237164,0.4617263190240505,958,70602,0
7,2,5.0,36,6,0.012356276863170552,0.0019960117898965802,720,83930,3
7,3,5.0,34,1,0.45184411266997293,0.45184411090029813,681,51147,0
7,3,5.0,34,6,0.010793861707331688,0.0014122360114103268,476,53955,3
7,4,5.0,32,1,0.44159016185628486,0.44159016177440513,1080,77312,0
7,4,5.0,32,5,0.01189139543099086,0.008998865618028404,1658,179300,3
7,5,5.0,32,1,0.46054448547234006,0.46054448547188115,399,29452,0
7,5,5.0,32,5,0.0127860035163214,0.011439582880694531,1235,136412,3
7,6,5.0,34,1,0.42675247751025563,0.4267524774735059,573,40640,0
7,6,5.0,34,6,0.03256312501614434,0.0009518510051316784,793,100294,3
7,7,5.0,32,1,0.4628700430599227,0.46287004305842133,386,27072,0
7,7,5.0,32,5,0.01231463832156449,0.01183359901557781,580,62300,3
7,8,5.0,32,1,0.4712361788209803,0.47123617803785567,942,65728,0
7,8,5.0,32,5,0.016291034899460134,0.014656085686226939,615,65200,3
7,9,5.0,30,1,0.47087112427565303,0.47087112426823885,875,61952,0
7,9,5.0,30,5,0.012607570975770959,0.01260658561453017,978,104400,3
7,10,5.0,32,1,0.4639662295944666,0.46396622957754846,627,47872,0
7,10,5.0,32,5,0.013795410707750567,0.012040863566619995,558,58900,3
7,11,5.0,36,1,0.45607110126885775,0.4560709826001697,751,52800,3
7,11,5.0,36,6,0.010432732310814284,0.0016437721552408028,986,113578,3
7,12,5.0,32,1,0.4352559481634963,0.4352559328495951,958,76427,3
7,12,5.0,32,5,0.009667254322103871,0.007184423955666267,1564,179700,3
