ns,sidx,T,re,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals,num_pert
3,0,5.0,8,2,0.2894190121655437,0.28941901213993376,39,644,0
3,0,5.0,8,8,1.1714906822390958e-11,2.465190328815662e-32,66,1400,0
3,1,5.0,8,2,0.2807922194004102,0.2807922189618466,41,770,0
3,1,5.0,8,8,8.745323853975862e-09,6.162975822039155e-33,76,1852,0
3,2,5.0,8,2,0.23054356628803563,0.230543566228131,26,448,0
3,2,5.0,8,8,6.355915793676559e-12,6.162975822039155e-33,63,1400,0
3,3,5.0,8,2,0.2684518752804519,0.26845187364713874,27,448,0
3,3,5.0,8,8,1.1529444066127326e-11,6.162975822039155e-33,77,1640,0
3,4,5.0,8,2,0.34196374753445813,0.3419637474952723,52,840,0
3,4,5.0,8,8,3.112942681404718e-10,0.0,199,5580,1
3,5,5.0,8,2,0.20805377825468585,0.20805377799961403,26,434,0
3,5,5.0,8,8,7.034886173595822e-09,6.162975822039155e-33,83,1720,0
3,6,5.0,8,2,0.17839844523540233,0.17839844518694342,26,434,0
3,6,5.0,8,8,1.5799036523489463e-09,6.162975822039155e-33,42,900,0
3,7,5.0,8,2,0.270348732049331,0.2703487319733122,30,448,0
3,7,5.0,8,8,1.3654033459431503e-10,1.3866695599588098e-32,63,1300,0
3,8,5.0,8,2,0.3208921453288903,0.3208921450218118,37,602,0
3,8,5.0,8,8,2.9223989894688884e-10,0.0,84,1800,0
3,9,5.0,8,2,0.21198547105971777,0.21198547089223596,24,392,0
3,9,5.0,8,8,4.651778962028175e-12,2.465190328815662e-32,51,1060,0
3,10,5.0,8,2,0.2611326968792004,0.26113269654434035,29,434,0
3,10,5.0,8,8,4.905076345096404e-12,6.162975822039155e-33,68,1420,0
3,11,5.0,8,2,0.2907726123484996,0.29077261222039297,34,532,0
3,11,5.0,8,8,3.30649951862938e-11,0.0,64,1400,0
3,12,5.0,8,2,0.3173430083654617,0.317343008365125,40,644,0
3,12,5.0,8,8,1.8843537841206626e-11,2.465190328815662e-32,79,1700,0
3,13,5.0,8,2,0.2151949064905287,0.21519490645881395,27,448,0
3,13,5.0,8,8,2.742773785868735e-10,6.162975822039155e-33,54,1140,0
3,14,5.0,8,2,0.32705953163116397,0.327059531623308,51,910,0
3,14,5.0,8,8,2.4059743086723984e-10,2.465190328815662e-32,159,3804,0
3,15,5.0,8,2,0.26748246428563544,0.2674824640394946,28,448,0
3,15,5.0,8,8,6.974590349706489e-10,2.465190328815662e-32,66,1460,0
3,16,5.0,8,2,0.30401922240332324,0.3040192222808431,37,616,0
3,16,5.0,8,8,5.975220318532593e-13,1.5407439555097887e-33,116,2876,0
3,17,5.0,8,2,0.2727456382253224,0.2727456382242449,35,588,0
3,17,5.0,8,8,5.839051464562317e-12,0.0,70,1500,0
3,18,5.0,8,2,0.3023007815309219,0.3023007781678465,27,448,0
3,18,5.0,8,8,1.62346802667912e-11,0.0,76,1640,0
3,19,5.0,8,2,0.272898443916538,0.2728984439106694,34,560,0
3,19,5.0,8,8,3.4002245463682357e-12,6.162975822039155e-33,65,1460,0
3,20,5.0,8,2,0.29234460329757095,0.2923446032753952,33,616,0
3,20,5.0,8,8,1.6371876132570407e-08,2.465190328815662e-32,132,3604,2
3,21,5.0,8,2,0.2984168636306095,0.29841686362767184,33,560,0
3,21,5.0,8,8,1.2942646954172687e-11,0.0,77,1600,0
3,22,5.0,8,2,0.26320492358279424,0.26320492357466374,47,742,0
3,22,5.0,8,8,2.4765134387649823e-11,6.162975822039155e-33,79,1660,0
3,23,5.0,8,2,0.280918344317129,0.28091834431275736,31,476,0
3,23,5.0,8,8,2.5204671683098923e-11,6.162975822039155e-33,80,1740,0
3,24,5.0,8,2,0.26839050277847876,0.2683905026785717,30,518,0
3,24,5.0,8,8,2.335454052371233e-11,0.0,68,1480,0
