ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
7,1.0,10,1,0.6127242511675797,0.6127242448617081,81,6497,0
7,1.0,10,2,0.11272424538929404,0.11272424486170826,136,11766,0
7,1.0,10,3,0.053829446563100514,0.05382927982767341,303,24225,0
7,1.0,10,4,0.024382164237028048,0.024381797310656005,335,29306,1
