ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
5,0.25,4,1,0.5133048428720348,0.5133048426710013,30,1295,0
5,0.25,4,2,0.013304843494763019,0.013304842671003124,56,2394,0
5,0.25,4,3,0.004536194082238154,0.0045361918911753325,106,4485,0
5,0.25,4,4,0.00015186658666699326,0.00015186650126144559,110,4760,0
