ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
4,0.25,2,1,0.4545167545010238,0.45451675449921736,32,1951,1
4,0.25,2,2,0.00010582949394843943,0.00010582946937665544,37,820,0
4,0.25,2,3,7.644157172237431e-05,3.360280700393499e-05,49,1707,5
4,0.25,2,4,5.9526794276121286e-05,1.948906720204888e-06,50,1359,5
