ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
3,0.25,2,1,0.5000319505553364,0.5000319505550209,9,351,0
3,0.25,2,2,3.195058260530015e-05,3.1950555021757954e-05,23,434,0
3,0.25,2,3,1.0989239302428011e-05,1.065581932760499e-05,35,714,1
3,0.25,2,4,8.468038270592615e-09,0,24,400,0
