ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
3,1.0,8,1,0.5911832472885409,0.5911832471887499,8,117,0
3,1.0,8,2,0.09118324759688778,0.09118324718875015,35,588,0
3,1.0,8,3,0.03978091943321438,0.03978091933528183,34,555,0
3,1.0,8,4,0.014079756082734596,0.014079755408547692,35,608,0
