ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
2,0.25,1,1,0.0001347555377375631,0.00013475553773768104,3,57,1
2,0.25,1,2,1.548096917325381e-08,1.548034195647311e-08,21,120,0
2,0.25,1,3,1.3696771494764448e-08,0,26,174,0
2,0.25,1,4,9.969802761133906e-14,0,21,214,1
