ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
4,0.25,1,1,0.00012091234308986287,0.0001209123378690314,54,2109,1
4,0.25,1,2,8.714862202108264e-05,6.43792536915492e-07,13,300,5
4,0.25,1,3,7.526746849051413e-05,0,35,1053,5
4,0.25,1,4,6.16563107662671e-05,0,98,4988,5
