ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
6,1.0,10,1,0.7027528999696746,0.7027528999129438,60,3036,0
6,1.0,10,2,0.22505711165550873,0.22505710790637942,166,8366,0
6,1.0,10,3,0.09980090226555588,0.09893155318720742,162,8064,5
6,1.0,10,4,0.042062034885485156,0.04206203244533468,197,9996,0
