ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
2,1.0,4,1,0.0839421147196906,0.08394211471969062,3,49,1
2,1.0,4,2,0.005199394441791627,0.00519939443541895,12,75,0
2,1.0,4,3,0.00018025244907748927,0.00018025244821640921,22,174,1
2,1.0,4,4,4.82058837292243e-13,0,21,189,0
