ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
7,0.25,6,1,0.5032653405995104,0.5032653400935853,75,6424,0
7,0.25,6,2,0.0032653406714768796,0.003265340093586112,183,14578,0
7,0.25,6,3,0.0014635680487674607,0.0014629420719190875,422,34575,0
7,0.25,6,4,0.000561944058173447,0.0005617430610855775,443,36024,0
