ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
4,0.25,4,1,0.5242241396414309,0.5242241396371352,28,716,1
4,0.25,4,2,0.06831245082575876,0.0683124507306069,37,880,0
4,0.25,4,3,0.020039180365413856,0.02003918031387657,99,2979,1
4,0.25,4,4,4.6012789800542464e-08,4.5846908894834534e-08,72,1826,0
