ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
4,1.0,6,1,0.20740035712996718,0.2074003571103057,14,513,0
4,1.0,6,2,0.03154181895178454,0.03154181875928794,50,1120,0
4,1.0,6,3,0.007225825663575547,0.007225825552108364,63,1449,0
4,1.0,6,4,0.014044653683590202,0.002131802662521123,46,1100,5
