ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
5,1.0,8,1,0.6453499435269328,0.6453499434070469,28,1147,0
5,1.0,8,2,0.1453499436797393,0.14534994340704752,62,2736,0
5,1.0,8,3,0.0681218737845849,0.06812187340269145,132,5460,0
5,1.0,8,4,0.029507838598924474,0.029507838400513596,100,4440,0
