ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
2,0.25,2,1,0.0050335505719067974,0.0050335505718370616,4,20,0
2,0.25,2,2,4.752687132736355e-11,0,21,110,0
2,0.25,2,3,1.509903313490213e-13,0,26,234,0
2,0.25,2,4,1.021405182655144e-13,0,23,189,0
