ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
3,0.25,2,1,0.5000045496962918,0.5000045496962207,7,130,0
3,0.25,2,2,4.549701780431903e-06,4.549696221451095e-06,18,322,0
3,0.25,2,3,2.4536278981912574e-06,1.5165654283109284e-06,47,1077,2
3,0.25,2,4,3.132624372126358e-07,0,23,384,0
