ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
6,1.0,14,1,0.7227818233770515,0.72278182087537,71,3496,0
6,1.0,14,2,0.25516034994716585,0.2551603490811526,141,7050,0
6,1.0,14,3,0.14939728409438713,0.1164592062455789,136,7056,5
6,1.0,14,4,0.05708009657637281,0.0570800964619099,286,14749,0
