ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
5,0.25,4,1,0.5013426879916405,0.5013426873043834,31,1184,0
5,0.25,4,2,0.0013426874107174136,0.0013426873043848471,51,2090,0
5,0.25,4,3,0.000449182158682393,0.0004491729610290242,205,9048,0
5,0.25,4,4,2.4165205247950183e-06,2.415789351114733e-06,238,12852,1
