ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
5,0.25,2,1,0.5000148934532201,0.5000148933507614,27,1295,0
5,0.25,2,2,1.4893876597921185e-05,1.489335076334087e-05,76,3344,0
5,0.25,2,3,8.117169041255146e-06,7.039539455297057e-06,214,14115,5
5,0.25,2,4,4.654808036241853e-06,3.1126338012750813e-06,127,7120,5
