ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
3,0.25,2,1,0.5000012871118018,0.5000012871117843,6,130,0
3,0.25,2,2,1.287123978510607e-06,1.287111784981896e-06,19,308,0
3,0.25,2,3,5.491091453757591e-07,4.2930315805337926e-07,27,435,0
3,0.25,2,4,1.1931375920593013e-07,0,17,320,0
