ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
2,1.0,4,1,0.22949343767754593,0.2294934376775378,5,31,1
2,1.0,4,2,0.02433673363620581,0.024336733623612654,12,65,0
2,1.0,4,3,0.0024827354241340194,0.002482735424013312,16,153,1
2,1.0,4,4,1.2858603071208563e-12,0,16,161,0
