ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
2,0.25,1,1,8.88983042734992e-09,0,4,20,0
2,0.25,1,2,2.7182898154620716e-09,0,7,45,0
2,0.25,1,3,2.383568897812438e-10,0,9,72,0
2,0.25,1,4,1.5376033779546106e-10,0,11,91,0
