ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
7,1.0,12,1,0.6081259986818757,0.6081259980583584,103,8322,0
7,1.0,12,2,0.10812599873442785,0.10812599805835874,140,11026,0
7,1.0,12,3,0.05762808445987666,0.05762808421537813,202,15750,0
7,1.0,12,4,0.03237912755739242,0.032379127293887845,165,13604,0
