ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
2,0.25,1,1,1.9667231464227264,0.00014163172661618657,4,36,5
2,0.25,1,2,2.0323319782633575e-06,2.0323316144139273e-06,24,135,0
2,0.25,1,3,1.1045298009548787e-10,0,35,546,1
2,0.25,1,4,1.7763568394002505e-15,0,21,207,1
