ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
5,0.25,6,1,0.5261623637720025,0.5261623637257085,23,1258,0
5,0.25,6,2,0.026162363876923278,0.026162363725710198,53,2394,0
5,0.25,6,3,0.009026968400722701,0.009026968006419375,108,4680,0
5,0.25,6,4,0.0004592709797432981,0.0004592701467740184,69,3120,0
